ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HIES - Encuesta de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2019,86.7,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HIES - Encuesta de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2019,99.8,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HIES - Encuesta de Hogares,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2019,81.2,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",1999,87.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",1999,99.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",1999,81,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",1999,86.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",1999,99.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",1999,78.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",1999,89.7,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",1999,99.9,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",1999,83.6,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2000,71.6,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2000,98.6,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2000,56,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2000,70.9,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2000,98,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2000,54.4,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2000,72.5,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2000,99.3,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2000,57.9,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2001,75.9,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2001,95.7,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2001,61.8,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2001,75.6,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2001,95.5,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2001,60.7,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2001,76.1,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2001,96,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2001,63,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2002,78.7,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2002,94.9,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2002,68,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2002,77.2,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2002,92.7,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2002,65.8,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2002,80.6,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2002,98.2,,,Repository: ILO-STATISTICS - Micro data processing
Bolivia,Informal employment rate by sex and economic activity (%),BOL - HS - Encuesta de Mejoramiento de Condiciones de Vida,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2002,70.6,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2016,46.2,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,78.6,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,42.5,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2016,46.2,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,77.1,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,41.1,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Total",2016,46.2,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2016,84.5,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Female,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2016,44.2,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Total",2017,47.3,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,78.5,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Total,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,44,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Total",2017,47,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Agriculture",2017,76.6,,,Repository: ILO-STATISTICS - Micro data processing
Brazil,Informal employment rate by sex and economic activity (%),BRA - HS - Pesquisa Nacional por Amostra de Domicílios Contínua,Sex: Male,"Economic activity (Agriculture, Non-Agriculture): Non-agriculture",2017,42.4,,,Repository: ILO-STATISTICS - Micro data processing
